Input_Size,Time_Taken
4911,2374000
4921,0
4931,2581000
4941,0
4951,0
4961,0
4971,3201000
4981,0
4991,2005000
5001,0
5011,0
5021,0
5031,0
5041,3566000
5051,0
5061,2107000
5071,0
5081,0
5091,0
5101,0
5111,0
5121,0
5131,0
5141,0
5151,0
5161,6102000
5171,1365000
5181,0
5191,0
5201,0
5211,0
5221,0
5231,0
5241,0
5251,0
5261,0
5271,0
5281,9002000
5291,0
5301,0
5311,0
5321,2987000
5331,0
5341,0
5351,0
5361,0
5371,0
5381,0
5391,0
5401,0
5411,0
5421,0
5431,0
5441,0
5451,0
5461,0
5471,0
5481,0
5491,0
5501,0
5511,0
5521,12831000
5531,937000
5541,1267000
5551,0
5561,0
5571,0
5581,0
5591,0
5601,0
5611,0
5621,0
5631,0
5641,0
5651,0
5661,0
5671,0
5681,0
5691,0
5701,0
5711,0
5721,0
5731,0
5741,0
5751,14009000
5761,1373000
5771,0
5781,1416000
5791,0
5801,0
5811,0
5821,0
5831,0
5841,0
5851,0
5861,0
5871,0
5881,0
5891,0
5901,0
5911,0
5921,0
5931,0
5941,0
5951,0
5961,12999000
5971,0
5981,2175000
5991,1097000
6001,0
6011,0
6021,0
6031,0
6041,0
6051,0
6061,0
6071,0
6081,0
6091,0
6101,0
6111,0
6121,0
6131,0
6141,12645000
6151,1666000
6161,1401000
6171,1007000
6181,0
6191,0
6201,0
6211,3961000
6221,0
6231,0
6241,0
6251,0
6261,0
6271,0
6281,0
6291,0
6301,0
6311,0
6321,0
6331,0
6341,0
6351,0
6361,11333000
6371,1867000
6381,0
6391,0
6401,0
6411,0
6421,0
6431,0
6441,0
6451,0
6461,0
6471,7917000
6481,0
6491,0
6501,2002000
6511,0
6521,0
6531,2001000
6541,0
6551,2544000
6561,1371000
6571,0
6581,0
6591,0
6601,0
6611,6207000
6621,0
6631,2005000
6641,2013000
6651,0
6661,2005000
6671,0
6681,1744000
6691,1334000
6701,1515000
6711,0
6721,0
6731,0
6741,0
6751,0
6761,0
6771,0
6781,0
6791,0
6801,0
6811,0
6821,0
6831,0
6841,13218000
6851,1967000
6861,1436000
6871,0
6881,0
6891,0
6901,0
6911,0
6921,0
6931,0
6941,0
6951,0
6961,0
6971,0
6981,0
6991,0
7001,0
7011,1648000
7021,0
7031,0
7041,0
7051,0
7061,0
7071,0
7081,0
7091,0
7101,0
7111,0
7121,0
7131,11636000
7141,0
7151,0
7161,3606000
7171,1005000
7181,0
7191,0
7201,0
7211,0
7221,0
7231,0
7241,0
7251,0
7261,0
7271,0
7281,0
7291,0
7301,11423000
7311,0
7321,0
7331,0
7341,0
7351,0
7361,1277000
7371,0
7381,0
7391,0
7401,0
7411,0
7421,0
7431,0
7441,0
7451,0
7461,0
7471,10362000
7481,1264000
7491,2003000
7501,0
7511,1714000
7521,0
7531,0
7541,4047000
7551,2006000
7561,0
7571,2003000
7581,0
7591,2003000
7601,0
7611,2003000
7621,0
7631,0
7641,0
7651,0
7661,2402000
7671,0
7681,0
7691,0
7701,3259000
7711,0
7721,0
7731,0
7741,0
7751,0
7761,0
7771,0
7781,0
7791,0
7801,0
7811,10153000
7821,0
7831,1902000
7841,0
7851,0
7861,0
7871,0
7881,0
7891,0
7901,0
7911,0
7921,0
7931,0
7941,0
7951,13137000
7961,1656000
7971,0
7981,1435000
7991,0
8001,2508000
8011,0
8021,2003000
8031,0
8041,2004000
8051,0
8061,0
8071,0
8081,0
8091,0
8101,6138000
8111,2775000
8121,1666000
8131,0
8141,0
8151,0
8161,0
8171,0
8181,0
8191,0
8201,0
8211,0
8221,11566000
8231,0
8241,0
8251,3248000
8261,1219000
8271,0
8281,0
8291,0
8301,0
8311,0
8321,0
8331,0
8341,0
8351,11299000
8361,0
8371,0
8381,0
8391,4080000
8401,0
8411,0
8421,0
8431,0
8441,0
8451,0
8461,0
8471,0
8481,10458000
8491,800000
8501,0
8511,0
8521,4250000
8531,0
8541,0
8551,2679000
8561,0
8571,0
8581,0
8591,0
8601,0
8611,7957000
8621,0
8631,0
8641,0
8651,0
8661,6073000
8671,1236000
8681,0
8691,0
8701,0
8711,0
8721,0
8731,0
8741,0
8751,8577000
8761,2013000
8771,1226000
8781,0
8791,0
8801,4148000
8811,1007000
8821,0
8831,3584000
8841,0
8851,0
8861,0
8871,0
8881,0
8891,0
8901,0
8911,0
8921,0
8931,11748000
8941,1639000
8951,0
8961,0
8971,0
8981,0
8991,0
9001,0
9011,0
9021,0
9031,0
9041,0
9051,14805000
9061,1538000
9071,0
9081,0
9091,0
9101,0
9111,0
9121,0
9131,0
9141,0
9151,0
9161,0
9171,0
9181,0
9191,15223000
9201,0
9211,1854000
9221,2006000
9231,1168000
9241,0
9251,0
9261,0
9271,0
9281,0
9291,0
9301,0
9311,10011000
9321,1654000
9331,0
9341,0
9351,5092000
9361,0
9371,0
9381,0
9391,0
9401,0
9411,8909000
9421,0
9431,2434000
9441,1473000
9451,0
9461,0
9471,0
9481,0
9491,0
9501,0
9511,0
9521,0
9531,0
9541,12850000
9551,2349000
9561,1312000
9571,0
9581,0
9591,0
9601,0
9611,0
9621,0
9631,0
9641,0
9651,11591000
9661,0
9671,0
9681,5318000
9691,0
9701,0
9711,0
9721,0
9731,0
9741,0
9751,0
9761,10348000
9771,0
9781,0
9791,5193000
9801,1558000
9811,0
9821,0
9831,0
9841,0
9851,0
9861,9056000
9871,0
9881,0
9891,0
9901,0
9911,5639000
9921,1125000
9931,0
9941,0
9951,0
9961,0
9971,0
9981,0
9991,9327000
10001,0
10011,0
10021,0
10031,0
10041,6478000
10051,1741000
10061,2002000
10071,0
10081,0
10091,0
10101,0
10111,0
10121,0
10131,0
10141,12909000
10151,2140000
10161,2014000
10171,0
10181,0
10191,3979000
10201,0
10211,0
10221,0
10231,0
10241,9105000
10251,1818000
10261,2198000
10271,0
10281,0
10291,0
10301,0
10311,0
10321,0
10331,0
10341,11010000
10351,2255000
10361,2016000
10371,1001000
10381,0
10391,0
10401,0
10411,0
10421,0
10431,0
10441,0
10451,12126000
10461,0
10471,0
10481,0
10491,0
10501,6612000
10511,0
10521,0
10531,0
10541,0
10551,0
10561,8370000
10571,0
10581,0
10591,0
10601,6488000
10611,0
10621,0
10631,0
10641,0
10651,0
10661,9325000
10671,2655000
10681,0
10691,4562000
10701,1003000
10711,0
10721,2945000
10731,0
10741,0
10751,5128000
10761,0
10771,4395000
10781,1747000
10791,0
10801,0
10811,2005000
10821,1005000
10831,3132000
10841,2011000
10851,2516000
10861,2283000
10871,618000
10881,4776000
10891,0
10901,5252000
10911,2842000
10921,0
10931,5289000
10941,3025000
10951,3179000
10961,705000
10971,0
10981,3421000
10991,0
11001,3294000
11011,0
11021,0
11031,5163000
11041,0
11051,0
11061,3880000
11071,0
11081,3516000
11091,0
11101,2166000
11111,0
11121,0
11131,0
11141,1830000
11151,0
11161,0
11171,1195000
11181,0
11191,2639000
11201,0
11211,3916000
11221,0
11231,3505000
11241,2014000
11251,2704000
11261,820000
11271,1807000
11281,0
11291,0
11301,6526000
11311,1545000
11321,0
11331,3843000
11341,2047000
11351,1165000
11361,0
11371,0
11381,0
11391,0
11401,8063000
11411,2018000
11421,2013000
11431,1663000
11441,554000
11451,1781000
11461,0
11471,3627000
11481,0
11491,0
11501,0
11511,0
11521,5979000
11531,2154000
11541,0
11551,0
11561,0
11571,0
11581,8470000
11591,0
11601,0
11611,5359000
11621,3149000
11631,1621000
11641,1805000
11651,0
11661,0
11671,0
11681,11118000
11691,0
11701,0
11711,0
11721,0
11731,15931000
11741,0
11751,0
11761,14741000
11771,2019000
11781,0
11791,0
11801,13222000
11811,2742000
11821,2015000
11831,3256000
11841,2225000
11851,3168000
11861,0
11871,2003000
11881,2003000
11891,3385000
11901,1043000
11911,0
11921,0
11931,0
11941,0
11951,0
11961,11306000
11971,838000
11981,0
11991,0
12001,0
12011,7352000
12021,0
12031,0
12041,0
12051,0
12061,0
12071,8180000
12081,0
12091,4871000
12101,0
12111,0
12121,0
12131,0
12141,0
12151,0
12161,10887000
12171,2467000
12181,0
12191,4217000
12201,0
12211,0
12221,0
12231,0
12241,0
12251,9393000
12261,2574000
12271,0
12281,0
12291,0
12301,0
12311,0
12321,0
12331,0
12341,0
12351,644000
12361,0
12371,5600000
12381,2007000
12391,2232000
12401,0
12411,0
12421,5890000
12431,0
12441,4227000
12451,0
12461,4343000
12471,0
12481,0
12491,0
12501,0
12511,8232000
12521,822000
12531,0
12541,0
12551,983000
12561,2255000
12571,3229000
12581,1704000
12591,3716000
12601,1633000
12611,2671000
12621,0
12631,0
12641,0
12651,3809000
12661,0
12671,3611000
12681,0
12691,0
12701,4500000
12711,0
12721,0
12731,0
12741,0
12751,8165000
12761,2012000
12771,1245000
12781,0
12791,0
12801,5189000
12811,0
12821,0
12831,0
12841,0
12851,8206000
12861,0
12871,3379000
12881,2004000
12891,0
12901,0
12911,0
12921,9922000
12931,0
12941,4054000
12951,0
12961,381000
12971,0
12981,0
12991,0
13001,0
13011,9974000
13021,0
13031,4109000
13041,754000
13051,2626000
13061,0
13071,0
13081,0
13091,0
13101,0
13111,2006000
13121,3076000
13131,3323000
13141,0
13151,0
13161,0
13171,9809000
13181,2014000
13191,1721000
13201,3366000
13211,0
13221,0
13231,0
13241,0
13251,8576000
13261,3762000
13271,736000
13281,3714000
13291,0
13301,0
13311,0
13321,8341000
13331,0
13341,4650000
13351,3119000
13361,0
13371,0
13381,5372000
13391,2815000
13401,0
13411,5876000
13421,2950000
13431,3267000
13441,3592000
13451,0
13461,0
13471,0
13481,0
13491,0
13501,0
13511,0
13521,0
13531,0
13541,834000
13551,2009000
13561,0
13571,0
13581,0
13591,0
13601,10648000
13611,0
13621,2627000
13631,5435000
13641,2939000
13651,0
13661,5349000
13671,2737000
13681,4729000
13691,2756000
13701,1102000
13711,0
13721,0
13731,0
13741,8809000
13751,1661000
13761,3960000
13771,2796000
13781,2723000
13791,2356000
13801,4015000
13811,2007000
13821,2370000
13831,0
13841,7058000
13851,6757000
13861,3148000
13871,12502000
13881,28111000
13891,3073000
13901,3338000
13911,1967000
13921,2179000
13931,2005000
13941,2008000
13951,2006000
13961,5057000
13971,1001000
13981,2508000
13991,0
14001,0
14011,0
14021,0
14031,9495000
14041,0
14051,744000
14061,0
14071,0
14081,0
14091,0
14101,0
14111,11453000
14121,0
14131,4526000
14141,2607000
14151,2005000
14161,2003000
14171,2002000
14181,2002000
14191,0
14201,0
14211,5967000
14221,2994000
14231,2004000
14241,0
14251,0
14261,5444000
14271,0
14281,0
14291,7644000
14301,0
14311,0
14321,0
14331,8400000
14341,0
14351,6845000
14361,1342000
14371,0
14381,0
14391,7564000
14401,0
14411,0
14421,9731000
14431,2913000
14441,0
14451,0
14461,0
14471,8506000
14481,3188000
14491,1134000
14501,0
14511,0
14521,0
14531,12250000
14541,0
14551,3723000
14561,2003000
14571,1743000
14581,2002000
14591,2003000
14601,1878000
14611,2002000
14621,0
14631,0
14641,6650000
14651,2005000
14661,0
14671,0
14681,6264000
14691,0
14701,0
14711,8417000
14721,2076000
14731,2005000
14741,0
14751,0
14761,11597000
14771,0
14781,0
14791,0
14801,0
14811,0
14821,7525000
14831,1503000
14841,0
14851,0
14861,0
14871,0
14881,13176000
14891,2004000
14901,0
14911,0
14921,0
14931,0
14941,0
14951,15734000
14961,0
14971,0
14981,0
14991,0
15001,0
15011,0
15021,16022000
15031,0
15041,0
15051,0
15061,0
15071,0
15081,0
15091,16915000
15101,1805000
15111,0
15121,6987000
15131,0
15141,7335000
15151,0
15161,0
15171,7986000
15181,0
15191,5871000
15201,2729000
15211,1006000
15221,2076000
15231,0
15241,0
15251,6886000
15261,1984000
15271,0
15281,4123000
15291,0
15301,0
15311,0
15321,9819000
15331,2620000
15341,0
15351,5581000
15361,0
15371,0
15381,8130000
15391,0
15401,0
15411,5290000
15421,0
15431,0
15441,0
15451,8291000
15461,0
15471,0
15481,0
15491,8429000
15501,4898000
15511,1683000
15521,2559000
15531,1003000
15541,4428000
15551,2200000
15561,2004000
15571,4009000
15581,2004000
15591,4508000
15601,0
15611,4681000
15621,2569000
15631,0
15641,0
15651,10897000
15661,2493000
15671,2004000
15681,1003000
15691,2002000
15701,1441000
15711,3046000
15721,3745000
15731,2004000
15741,2519000
15751,4798000
15761,2229000
15771,3437000
15781,2008000
15791,0
15801,0
15811,9035000
15821,0
15831,0
15841,8472000
15851,0
15861,0
15871,0
15881,0
15891,0
15901,0
15911,8113000
15921,0
15931,0
15941,8116000
15951,4557000
15961,0
15971,0
15981,0
15991,0
16001,0
16011,0
16021,0
16031,16826000
16041,2003000
16051,2003000
16061,2768000
16071,2969000
16081,2003000
16091,2893000
16101,3287000
16111,3352000
16121,1780000
16131,4598000
16141,1660000
16151,0
16161,0
16171,10482000
16181,3111000
16191,0
16201,0
16211,0
16221,0
16231,11924000
16241,3269000
16251,2220000
16261,0
16271,0
16281,0
16291,0
16301,4885000
16311,3417000
16321,0
16331,0
16341,0
16351,10166000
16361,1791000
16371,0
16381,0
16391,0
16401,0
16411,11528000
16421,2233000
16431,0
16441,0
16451,0
16461,0
16471,13739000
16481,3046000
16491,0
16501,0
16511,0
16521,0
16531,0
16541,12856000
16551,1398000
16561,0
16571,0
16581,0
16591,0
16601,0
16611,4666000
16621,0
16631,0
16641,0
16651,0
16661,11263000
16671,4065000
16681,0
16691,3309000
16701,0
16711,0
16721,6899000
16731,6402000
16741,0
16751,0
16761,9273000
16771,0
16781,6393000
16791,2084000
16801,3595000
16811,0
16821,0
16831,0
16841,10464000
16851,1716000
16861,0
16871,0
16881,0
16891,0
16901,0
16911,2229000
16921,0
16931,0
16941,0
16951,0
16961,0
16971,15301000
16981,1378000
16991,0
17001,0
17011,0
17021,0
17031,12789000
17041,3902000
17051,3514000
17061,0
17071,0
17081,0
17091,8459000
17101,4641000
17111,0
17121,0
17131,0
17141,11182000
17151,0
17161,4536000
17171,0
17181,0
17191,0
17201,0
17211,11275000
17221,4988000
17231,0
17241,0
17251,0
17261,10732000
17271,511000
17281,0
17291,7874000
17301,2156000
17311,0
17321,0
17331,0
17341,0
17351,691000
17361,0
17371,0
17381,0
17391,0
17401,15371000
17411,380000
17421,0
17431,0
17441,0
17451,0
17461,0
17471,1715000
17481,0
17491,0
17501,0
17511,0
17521,0
17531,16250000
17541,1180000
17551,0
17561,0
17571,0
17581,13021000
17591,3359000
17601,0
17611,0
17621,0
17631,0
17641,11692000
17651,4533000
17661,0
17671,0
17681,0
17691,0
17701,11831000
17711,4413000
17721,1026000
17731,0
17741,0
17751,0
17761,5706000
17771,2579000
17781,2562000
17791,3659000
17801,2002000
17811,2002000
17821,3959000
17831,0
17841,0
17851,0
17861,0
17871,0
17881,15410000
17891,374000
17901,0
17911,0
17921,0
17931,0
17941,16700000
17951,0
17961,0
17971,0
17981,0
17991,16851000
18001,1061000
18011,0
18021,0
18031,0
18041,13195000
18051,2098000
18061,0
18071,0
18081,0
18091,0
18101,0
18111,4763000
18121,4091000
18131,0
18141,0
18151,7952000
18161,0
18171,3139000
18181,3953000
18191,0
18201,5124000
18211,4325000
18221,3792000
18231,1854000
18241,0
18251,8503000
18261,1256000
18271,0
18281,5446000
18291,0
18301,0
18311,0
18321,2361000
18331,0
18341,4208000
18351,0
18361,0
18371,1753000
18381,5499000
18391,0
18401,0
18411,2802000
18421,0
18431,6155000
18441,0
18451,0
18461,10489000
18471,0
18481,7706000
18491,0
18501,10579000
18511,0
18521,0
18531,0
18541,0
18551,0
18561,14852000
18571,0
18581,5911000
18591,0
18601,0
18611,0
18621,1951000
18631,0
18641,6426000
18651,0
18661,0
18671,0
18681,10424000
18691,3024000
18701,2294000
18711,0
18721,0
18731,0
18741,0
18751,11707000
18761,2429000
18771,2504000
18781,0
18791,0
18801,0
18811,11349000
18821,0
18831,5071000
18841,0
18851,0
18861,10961000
18871,634000
18881,5075000
18891,0
18901,0
18911,0
18921,8407000
18931,4876000
18941,4793000
18951,0
18961,0
18971,0
18981,9961000
18991,1361000
19001,5803000
19011,2003000
19021,3744000
19031,2741000
19041,1019000
19051,5605000
19061,0
19071,0
19081,0
19091,10979000
19101,2401000
19111,3537000
19121,0
19131,8520000
19141,2213000
19151,4639000
19161,2005000
19171,0
19181,6870000
19191,3823000
19201,595000
19211,5473000
19221,0
19231,0
19241,0
19251,10145000
19261,4923000
19271,0
19281,0
19291,0
19301,0
19311,11510000
19321,4961000
19331,0
19341,0
19351,0
19361,10299000
19371,2403000
19381,3441000
19391,0
19401,0
19411,0
19421,9891000
19431,2356000
19441,0
19451,6247000
19461,0
19471,7477000
19481,0
19491,4898000
19501,0
19511,8456000
19521,3371000
19531,2769000
19541,2330000
19551,0
19561,0
19571,0
19581,9957000
19591,0
19601,7061000
19611,0
19621,0
19631,9422000
19641,1094000
19651,0
19661,6677000
19671,0
19681,0
19691,9721000
19701,4634000
19711,0
19721,0
19731,0
19741,11270000
19751,1262000
19761,4845000
19771,2004000
19781,2003000
19791,2005000
19801,5355000
19811,2378000
19821,0
19831,0
19841,8421000
19851,4030000
19861,1847000
19871,596000
19881,0
19891,0
19901,0
19911,12323000
19921,0
19931,7177000
19941,0
19951,0
19961,8521000
19971,0
19981,6412000
19991,0
20001,0
20011,0
20021,11155000
20031,4617000
20041,0
20051,0
20061,0
20071,10952000
20081,1912000
20091,2413000
20101,0
20111,0
20121,0
20131,10420000
20141,1863000
20151,2008000
20161,4066000
20171,0
20181,0
20191,0
20201,1154000
20211,0
20221,0
20231,0
20241,0
20251,12463000
20261,2006000
20271,1663000
20281,0
20291,0
20301,11389000
20311,0
20321,5739000
20331,0
20341,0
20351,1886000
20361,0
20371,5486000
20381,0
20391,0
20401,8768000
20411,2311000
20421,0
20431,521000
20441,0
20451,7437000
20461,0
20471,4067000
20481,4156000
20491,7547000
20501,4006000
20511,3837000
20521,2719000
20531,0
20541,0
20551,0
20561,12107000
20571,3600000
20581,0
20591,0
20601,0
20611,12053000
20621,0
20631,4244000
20641,0
20651,0
20661,9915000
20671,3966000
20681,4356000
20691,0
20701,0
20711,6622000
20721,4049000
20731,0
20741,0
20751,9862000
20761,2416000
20771,2005000
20781,0
20791,0
20801,0
20811,9650000
20821,4944000
20831,0
20841,0
20851,11712000
20861,0
20871,5933000
20881,0
20891,0
20901,10901000
20911,0
20921,4668000
20931,0
20941,0
20951,0
20961,11781000
20971,0
20981,7053000
20991,2002000
21001,2001000
21011,3134000
21021,3904000
21031,2088000
21041,0
21051,0
21061,8666000
21071,3822000
21081,3072000
21091,0
21101,0
21111,0
21121,0
21131,6778000
21141,0
21151,0
21161,9815000
21171,626000
21181,3224000
21191,0
21201,0
21211,0
21221,12931000
21231,0
21241,4796000
21251,0
21261,0
21271,8615000
21281,2391000
21291,2006000
21301,2698000
21311,0
21321,0
21331,0
21341,11392000
21351,5119000
21361,0
21371,0
21381,0
21391,10183000
21401,0
21411,8173000
21421,2003000
21431,4003000
21441,3320000
21451,0
21461,4845000
21471,0
21481,0
21491,11041000
21501,1307000
21511,5464000
21521,0
21531,7759000
21541,3938000
21551,5421000
21561,0
21571,0
21581,9574000
21591,4015000
21601,10335000
21611,6984000
21621,4420000
21631,4010000
21641,5361000
21651,5356000
21661,2006000
21671,9304000
21681,2619000
21691,0
21701,0
21711,2855000
21721,1887000
21731,0
21741,0
21751,0
21761,13641000
21771,3293000
21781,0
21791,0
21801,10180000
21811,3245000
21821,2188000
21831,0
21841,8378000
21851,2270000
21861,6449000
21871,0
21881,0
21891,7035000
21901,5001000
21911,3013000
21921,1938000
21931,0
21941,7091000
21951,4846000
21961,3747000
21971,0
21981,10196000
21991,1972000
22001,5122000
22011,0
22021,0
22031,10491000
22041,0
22051,4910000
22061,0
22071,0
22081,8536000
22091,4883000
22101,4420000
22111,4005000
22121,6272000
22131,4764000
22141,4009000
22151,6686000
22161,0
22171,6918000
22181,0
22191,12124000
22201,1505000
22211,0
22221,10412000
22231,819000
22241,5464000
22251,0
22261,0
22271,10383000
22281,3909000
22291,0
22301,0
22311,10967000
22321,2658000
22331,2850000
22341,0
22351,0
22361,12934000
22371,3390000
22381,2855000
22391,0
22401,6587000
22411,4900000
22421,0
22431,0
22441,0
22451,0
22461,12196000
22471,3433000
22481,0
22491,0
22501,0
22511,1268000
22521,4342000
22531,0
22541,0
22551,11677000
22561,4038000
22571,0
22581,0
22591,10365000
22601,2240000
22611,5615000
22621,0
22631,0
22641,0
22651,4390000
22661,4510000
22671,0
22681,0
22691,0
22701,10691000
22711,4014000
22721,0
22731,0
22741,0
22751,10642000
22761,0
22771,5452000
22781,0
22791,12678000
22801,0
22811,5551000
22821,0
22831,0
22841,8460000
22851,2602000
22861,4375000
22871,0
22881,11014000
22891,1780000
22901,2007000
22911,0
22921,0
22931,7720000
22941,3751000
22951,4557000
22961,1509000
22971,0
22981,0
22991,11253000
23001,5300000
23011,0
23021,0
23031,10982000
23041,3625000
23051,0
23061,0
23071,11699000
23081,1037000
23091,5177000
23101,0
23111,0
23121,10445000
23131,4330000
23141,4625000
23151,2002000
23161,3916000
23171,5514000
23181,1814000
23191,0
23201,10504000
23211,0
23221,1623000
23231,0
23241,9227000
23251,2008000
23261,0
23271,0
23281,8073000
23291,3776000
23301,1092000
23311,0
23321,11635000
23331,2660000
23341,2334000
23351,0
23361,0
23371,11914000
23381,3582000
23391,0
23401,0
23411,11260000
23421,2617000
23431,3703000
23441,0
23451,0
23461,0
23471,11745000
23481,2217000
23491,2857000
23501,0
23511,8978000
23521,1297000
23531,0
23541,6900000
23551,0
23561,8139000
23571,0
23581,7440000
23591,0
23601,9879000
23611,5929000
23621,0
23631,0
23641,10344000
23651,1102000
23661,4723000
23671,0
23681,12698000
23691,3882000
23701,2005000
23711,0
23721,6079000
23731,3691000
23741,3505000
23751,3437000
23761,0
23771,0
23781,3776000
23791,5507000
23801,0
23811,0
23821,0
23831,2008000
23841,5467000
23851,2003000
23861,3743000
23871,3206000
23881,5069000
23891,0
23901,0
23911,9854000
23921,0
23931,8183000
23941,2003000
23951,3744000
23961,4811000
23971,2867000
23981,0
23991,0
24001,8454000
24011,5241000
24021,2793000
24031,3037000
24041,3744000
24051,1742000
24061,3827000
24071,2404000
24081,6585000
24091,3004000
24101,733000
24111,4569000
24121,0
24131,9757000
24141,2358000
24151,3880000
24161,0
24171,0
24181,11776000
24191,4015000
24201,2319000
24211,0
24221,0
24231,10532000
24241,6748000
24251,0
24261,0
24271,10312000
24281,4023000
24291,3657000
24301,0
24311,7450000
24321,3048000
24331,3596000
24341,0
24351,9384000
24361,1829000
24371,5244000
24381,0
24391,0
24401,11293000
24411,0
24421,5340000
24431,0
24441,10459000
24451,1746000
24461,4755000
24471,0
24481,0
24491,8099000
24501,0
24511,10411000
24521,2692000
24531,0
24541,1211000
24551,4196000
24561,3485000
24571,0
24581,8594000
24591,3731000
24601,2007000
24611,0
24621,9373000
24631,3780000
24641,2005000
24651,0
24661,10008000
24671,0
24681,0
